key,doi,title,year,oa_pdf_url,source,status,pdf_path,text_path,updated
W2550491543,10.1002/chem.201603640,Observation of Slow Relaxation and Single‐Molecule Toroidal Behavior in a Family of Butterfly‐Shaped Ln<sub>4</sub> Complexes,2016,,doi-import,not_usable,,,2026-08-05T21:52:48Z
W115245494,10.12681/eadd/22370,"{Ι.} Θεωρητική μελέτη των μεταλλοκαρβιδίων TiC+, VC+ και CrC+. ΙΙ. Η φύση του χημικού δεσμού του κατιόντος N5+ και συγγενών συστημάτων",2003,http://hdl.handle.net/10442/hedi/22370,doi-import,fetch_failed,,,2026-07-15T00:20:55Z
W1501433479,10.11606/d.46.2006.tde-15092006-161530,Caracterização de haloetenos: isômeros de C2F2Cl2,2006,http://www.teses.usp.br/teses/disponiveis/46/46132/tde-15092006-161530/publico/dissertacaonoriberto.pdf,doi-import,text_unreadable,papers/mined/W1501433479.pdf,,2026-08-03T15:14:40Z
W178290417,10.31274/rtd-180813-17125,"Palladium(II) and platinum(II) synthetic peptidases: residue- and sequence-selective hydrolysis and the photochemistry of sulfoxides, S,C-sulfonium ylides, and sulfilimines: unimolecular bond cleavage",2007,https://lib.dr.iastate.edu/cgi/viewcontent.cgi?article=16925&context=rtd,doi-import,fetch_failed,,,2026-07-15T00:21:09Z
W2021609111,10.2172/959347,"Electronic Structure of Transition Metal Clusters, Actinide Complexes and Their Reactivities",2009,https://www.osti.gov/biblio/959347,doi-import,fetch_failed,,,2026-07-15T00:21:10Z
W2593878641,10.1002/nadc.20174060618,Theoretische Chemie 2016: Wellenfunktionsmethoden für ultraschnelle Elektronendynamik,2017,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/nadc.20174060618,doi-import,not_usable,papers/mined/W2593878641.pdf,text/W2593878641.txt,2026-07-31T18:52:30Z
W2800771145,10.7939/r3bn9x764,Computational Investigations on Excited State Properties of Cyanine Dyes and Carbene-bound Main Group Elements,2015,https://doi.org/10.7939/r3bn9x764,doi-import,fetch_failed,,,2026-07-15T00:21:13Z
W2801714197,10.7939/r39z90q5j,Potential Energy Surfaces for Quantum Dynamics Simulations: From ab initio Computations to Vibrational State Determinations,2016,https://doi.org/10.7939/r39z90q5j,doi-import,fetch_failed,,,2026-07-15T00:21:15Z
W2883729517,10.4995/thesis/10251/105782,"Photochemistry of 1,3-Dicarbonyl Compounds: DNA Photodamage vs. Photoprotection",2018,https://riunet.upv.es/bitstream/10251/105782/6/APARICI%20-%20Photochemistry%20of%201%2c3-Dicarbonyl%20Compounds%3a%20DNA%20Photodamage%20vs.%20Photoprotection.pdf,doi-import,not_usable,papers/mined/W2883729517.pdf,text/W2883729517.txt,2026-07-24T01:48:38Z
W2978827739,10.7916/d8-0e0f-x258,Towards an Accurate Description of Strongly Correlated Chemical Systems with Phaseless Auxiliary-Field Quantum Monte Carlo - Methodological Advances and Applications,2019,https://doi.org/10.7916/d8-0e0f-x258,doi-import,fetch_failed,,,2026-07-15T00:21:31Z
W3112662488,10.7498/aps.68.20181695,Spectroscopic properties and analytical potential energy function of ground and low-lying excited states of BeC moleule,2019,https://doi.org/10.7498/aps.68.20181695,doi-import,fetch_failed,,,2026-07-15T00:21:38Z
W3121186489,10.22541/au.160331958.81029418/v1,"Backstory of  ""Molcas 8: New capabilities for multiconfigurational quantum chemical calculations across the periodic table""",2020,https://www.authorea.com/doi/pdf/10.22541/au.160331958.81029418,doi-import,not_usable,papers/mined/W3121186489.pdf,text/W3121186489.txt,2026-07-30T00:47:38Z
W3127689184,10.5451/unibas-ep78541,Assessment of Quantum and Machine Learning Methods for Molecular Property Predictions,2020,https://edoc.unibas.ch/78541/1/Diana_Tahchieva_PhD_Thesis.pdf,doi-import,fetch_failed,,,2026-07-15T00:21:46Z
W3173226121,10.11606/d.43.2021.tde-05042021-113659,Estados eletrônicos do ânion de 8-oxo-guanina,2021,http://www.teses.usp.br/teses/disponiveis/43/43134/tde-05042021-113659/publico/dissertacao_final.pdf,doi-import,extracted,papers/mined/W3173226121.pdf,text/W3173226121.txt,2026-07-24T01:48:36Z
W3211584671,10.25365/thesis.55667,Excited-state mechanisms and dynamics of the ruthenium nitrosyl complex trans-[RuCl(NO)(Py)4]2+,2018,https://doi.org/10.25365/thesis.55667,doi-import,fetch_failed,,,2026-07-15T00:22:00Z
W4200562959,10.1021/acs.inorgchem.1c03011.s001,"The Ruthenium Nitrosyl Moiety in Clusters: Trinuclear\nLinear μ‑Hydroxido Magnesium(II)-Diruthenium(II), μ&lt;sub&gt;3&lt;/sub&gt;‑Oxido Trinuclear Diiron(III)–Ruthenium(II),\nand Tetranuclear μ&lt;sub&gt;4&lt;/sub&gt;‑Oxido Trigallium(III)-Ruthenium(II)\nComplexes",,https://figshare.com/articles/journal_contribution/The_Ruthenium_Nitrosyl_Moiety_in_Clusters_Trinuclear_Linear_Hydroxido_Magnesium_II_-Diruthenium_II_sub_3_sub_Oxido_Trinuclear_Diiron_III_Ruthenium_II_and_Tetranuclear_sub_4_sub_Oxido_Trigallium_III_-Ruthenium_II_Complexes/17698345,doi-import,fetch_failed,,,2026-07-15T00:22:06Z
W4232570254,10.26434/chemrxiv.12605333,Ligand-Mediated Spin State Changes in a Cobalt-Dipyrrin-Bisphenol Complex,2020,https://doi.org/10.26434/chemrxiv.12605333,doi-import,not_usable,,,2026-08-03T14:54:51Z
W4243702659,10.26434/chemrxiv.11472627,Electronically Asynchronous Transition States for C-N Bond Formation by Electrophilic [Coᴵᴵᴵ(TAML)]-Nitrene Radical Complexes Involving Substrate-to-Ligand Single-Electron Transfer and a Cobalt-Centered Spin Shuttle,2019,https://doi.org/10.26434/chemrxiv.11472627,doi-import,fetch_failed,,,2026-07-15T00:22:08Z
W4249434688,10.1002/9783527627400.index,Index,2009,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/9783527627400.index,doi-import,not_usable,papers/mined/W4249434688.pdf,text/W4249434688.txt,2026-07-31T18:45:47Z
W4250982206,10.26434/chemrxiv.14455983,Actinide Arene-Metalates: Ion Pairing Effects on the Electronic Structure of Unsupported Uranium-Arene Sandwich Complexes,2021,https://doi.org/10.26434/chemrxiv.14455983,doi-import,fetch_failed,,,2026-07-15T00:22:11Z
W4289354747,10.7498/aps.7120221104,The electronic structures and transition properties of AsH&lt;sup&gt;+&lt;/sup&gt; cation,2022,https://doi.org/10.7498/aps.7120221104,doi-import,fetch_failed,,,2026-07-15T00:22:12Z
W4308969634,10.4995/thesis/10251/189688,Photoreactivity of DNA Etheno Adducts: Spectroscopic and Mechanistic Study,2022,https://riunet.upv.es/bitstream/10251/189688/1/Lizondo%20-%20Photoreactivity%20of%20DNA%20etheno%20adducts%20spectroscopic%20and%20mechanistic%20study.pdf,doi-import,not_usable,papers/mined/W4308969634.pdf,text/W4308969634.txt,2026-07-24T01:48:38Z
W4321995882,10.5194/egusphere-egu23-10653,A preliminary investigation of the spectral signatures of excited electronic states of OH in the Martian atmosphere,2023,http://dx.doi.org/10.5194/egusphere-egu23-10653,doi-import,fetch_failed,,,2026-07-15T00:22:18Z
W4404907563,10.7498/aps.74.20241435,"Calculation of &lt;inline-formula&gt;&lt;tex-math id=""M2""&gt;\begin{document}$ {\mathrm{O}}^ -_2 $\end{document}&lt;/tex-math&gt;&lt;/inline-formula&gt; spectroscopic constants with spin-orbit coupling",2024,https://wulixb.iphy.ac.cn/pdf-content/10.7498/aps.74.20241435.pdf,doi-import,not_usable,papers/mined/W4404907563.pdf,text/W4404907563.txt,2026-07-24T01:48:38Z
W4405528429,10.2172/2481274,"ELECTRONIC STRUCTURE METHODS AND PROTOCOLS WITH APPLICATION TO DYNAMICS, KINETICS AND THERMOCHEMISTRY",2024,https://doi.org/10.2172/2481274,doi-import,not_usable,papers/mined/W4405528429.pdf,text/W4405528429.txt,2026-07-24T01:48:38Z
W4413926359,10.47749/t/unicamp.2025.1500860,"Estudo teórico das propriedades espectroscópicas, sob efeitos relativísticos, para os sistemas diatômicos LnY, Ln = La, Ce, Pr, Sm ou Eu; e Y = F ou O e complexos M(acac)3, M = Fe, B, Al, Ga, In e Tl",2025,https://doi.org/10.47749/t/unicamp.2025.1500860,doi-import,fetch_failed,,,2026-07-15T00:22:36Z
W7111053320,10.1021/acs.cgd.5c00337.s001,"Tuning Self-Aggregationand Nuclearity in MultinuclearCo<sup>II</sup> Complexes: Synthesis, Structural Diversity, and Changesin Magnetic Anisotropy and Relaxation Behavior",2025,https://figshare.com/articles/journal_contribution/Tuning_Self-Aggregation_and_Nuclearity_in_Multinuclear_Co_sup_II_sup_Complexes_Synthesis_Structural_Diversity_and_Changes_in_Magnetic_Anisotropy_and_Relaxation_Behavior/29126067,doi-import,fetch_failed,,,2026-07-15T00:22:37Z
W7111413822,10.1021/acs.jpca.5c05393.s001,Ab Initio Studyof Photodissociation and IsomerizationPathways on the Singlet and Triplet Manifolds of 1‑Nitropropene,2025,https://figshare.com/articles/journal_contribution/Ab_Initio_Study_of_Photodissociation_and_Isomerization_Pathways_on_the_Singlet_and_Triplet_Manifolds_of_1_Nitropropene/30569891,doi-import,fetch_failed,,,2026-07-15T00:22:38Z
W7126169604,10.5281/zenodo.18434136,Sector-Aware VQE for Reduced Fe₄N₂ Active-Space Models: Correction of a Prior Redox-Driven Electronic-Structure Collapse Claim,2026,,doi-import,fetch_failed,,,2026-07-15T00:22:39Z
W7133120597,10.1021/acs.jpca.5c08237.s001,Excited-State RelaxationMechanism of 5‑Hydroxyflavone:A CASPT2 Investigation in the Microsolvated Aqueous Surrounding,,https://figshare.com/articles/journal_contribution/Excited-State_Relaxation_Mechanism_of_5_Hydroxyflavone_A_CASPT2_Investigation_in_the_Microsolvated_Aqueous_Surrounding/31435739,doi-import,fetch_failed,,,2026-07-15T00:22:40Z
W7143723207,10.70675/6116113fz4cc1z49c5z9477z20d367f40cdf,Spectroscopie électronique et couplage spin-orbite de composés organométalliques,2013,https://theses.hal.science/tel-01070647/document,doi-import,text_ready,papers/pending/W7143723207.pdf,text/W7143723207.txt,2026-08-12T14:07:28Z
W7155509254,10.60713/pist-201946,"La structure moléculaire des radicaux XCO2(X = F, NH2 et CH3) et leurs énergies de fragmentation",2024,https://doi.org/10.60713/pist-201946,doi-import,fetch_failed,,,2026-07-15T00:24:42Z
W7161550944,10.5281/zenodo.20264767,Sector-Aware VQE for Reduced Fe₄N₂ Active-Space Models: Correction of a Prior Redox-Driven Electronic-Structure Collapse Claim,2026,https://doi.org/10.5281/zenodo.20264767,doi-import,fetch_failed,,,2026-07-15T00:24:45Z
W7162569421,10.5281/zenodo.20406918,SHNITSEL - Surface Hopping Nested Instances Training Set for Excited-state Learning,2026,https://doi.org/10.5281/zenodo.20406918,doi-import,fetch_failed,,,2026-07-15T00:24:47Z
W7167721267,10.5281/zenodo.21252628,Quantum-Inspired Tensor Network and Statistical Meta-Analysis Pipeline for Topological Optimization of Plasmodium falciparum Antimalarial Ligands,2026,https://doi.org/10.5281/zenodo.21252628,doi-import,fetch_failed,,,2026-07-15T00:24:49Z
W7167732502,10.1021/acs.organomet.6c00039.s001,MolecularOrgano-Dysprosium Polychalcogenides Isolatedfrom Inverse-Sandwich Dysprosium Arene Complexes with Chalcogens,2026,https://figshare.com/articles/journal_contribution/Molecular_Organo-Dysprosium_Polychalcogenides_Isolated_from_Inverse-Sandwich_Dysprosium_Arene_Complexes_with_Chalcogens/32915463,doi-import,fetch_failed,,,2026-07-15T00:24:50Z
W7168155330,10.5281/zenodo.21332968,"Five DNA and RNA bases swallow ultraviolet light: the purines slide straight out, the pyrimidines hesitate",2026,https://doi.org/10.5281/zenodo.21332968,doi-import,fetch_failed,,,2026-07-15T00:24:52Z
W7168156112,10.5281/zenodo.21332969,"Five DNA and RNA bases swallow ultraviolet light: the purines slide straight out, the pyrimidines hesitate",2026,https://doi.org/10.5281/zenodo.21332969,doi-import,fetch_failed,,,2026-07-15T00:24:54Z
W2278356249,10.1038/ncomms10467,A four-coordinate cobalt(II) single-ion magnet with coercivity and a very high energy barrier,2016,https://www.nature.com/articles/ncomms10467.pdf,openalex,extracted_partial,papers/mined/W2278356249.pdf,text/W2278356249.txt,2026-07-24T14:15:46Z
W2414402924,10.1021/jacs.5b05739,A Trigonal Prismatic Mononuclear Cobalt(II) Complex Showing Single-Molecule Magnet Behavior,2015,https://doi.org/10.1021/jacs.5b05739,openalex,extracted,papers/mined/W2414402924.pdf,text/W2414402924.txt,2026-07-29T23:22:17Z
W2416648101,10.1039/c6sc01469k,A low spin manganese( <scp>iv</scp> ) nitride single molecule magnet,2016,https://pubs.rsc.org/en/content/articlepdf/2016/sc/c6sc01469k,openalex,extracted_partial,papers/mined/W2416648101.pdf,text/W2416648101.txt,2026-07-31T03:47:41Z
W4385564721,10.1002/anie.202303146,Increasing the Magnetic Blocking Temperature of Single‐Molecule Magnets,2023,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202303146,openalex,not_usable,papers/mined/W4385564721.pdf,text/W4385564721.txt,2026-07-31T13:19:39Z
W4382345181,10.1039/d2cs00705c,Spin–phonon coupling and magnetic relaxation in single-molecule magnets,2023,https://pubs.rsc.org/en/content/articlepdf/2023/cs/d2cs00705c,openalex,not_usable,papers/mined/W4382345181.pdf,text/W4382345181.txt,2026-07-24T14:15:47Z
W2439570865,10.1039/c6sc02035f,Trigonal antiprismatic Co( <scp>ii</scp> ) single molecule magnets with large uniaxial anisotropies: importance of Raman and tunneling mechanisms,2016,https://pubs.rsc.org/en/content/articlepdf/2016/sc/c6sc02035f,openalex,extracted,papers/mined/W2439570865.pdf,text/W2439570865.txt,2026-07-24T14:15:44Z
W2891343486,10.1039/c8sc02820f,Effects of coordination sphere on unusually large zero field splitting and slow magnetic relaxation in trigonally symmetric molecules,2018,https://pubs.rsc.org/en/content/articlepdf/2018/sc/c8sc02820f,openalex,extracted_partial,papers/mined/W2891343486.pdf,text/W2891343486.txt,2026-07-24T14:15:46Z
W3094877800,10.1126/science.abb3861,Metal-organic magnets with large coercivity and ordering temperatures up to 242°C,2020,https://researchportal.bath.ac.uk/en/publications/4d07de21-dcce-47f1-9a3c-ac9f3aeafe1c,openalex,not_usable,papers/mined/W3094877800.pdf,text/W3094877800.txt,2026-07-31T18:20:43Z
W3172993499,10.1002/ejic.202100465,The Quest for Optimal 3 d Orbital Splitting in Tetrahedral Cobalt Single‐Molecule Magnets Featuring Colossal Anisotropy and Hysteresis,2021,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ejic.202100465,openalex,extracted_partial,papers/mined/W3172993499.pdf,text/W3172993499.txt,2026-07-31T03:47:41Z
W2999330291,10.1038/s41557-020-0431-6,Vibrational coherences in manganese single-molecule magnets after ultrafast photoexcitation,2020,http://hdl.handle.net/20.500.11820/ff764bb8-ed7d-4e55-a6dd-00efcfffc31d,openalex,not_usable,papers/mined/W2999330291.pdf,text/W2999330291.txt,2026-07-31T18:08:41Z
W2560769476,10.1021/acs.inorgchem.6b01544,Slow Magnetic Relaxations in Cobalt(II) Tetranitrate Complexes. Studies of Magnetic Anisotropy by Inelastic Neutron Scattering and High-Frequency and High-Field EPR Spectroscopy,2016,https://www.osti.gov/biblio/1341566,openalex,extracted,papers/mined/W2560769476.pdf,text/W2560769476.txt,2026-07-31T13:26:00Z
W2194352041,10.1039/c5sc04461h,Guest-dependent single-ion magnet behaviour in a cobalt( <scp>ii</scp> ) metal–organic framework,2015,https://pubs.rsc.org/en/content/articlepdf/2016/sc/c5sc04461h,openalex,extracted_partial,papers/mined/W2194352041.pdf,text/W2194352041.txt,2026-07-24T14:15:46Z
W2588800132,10.1039/c6sc05188j,Reversible solvatomagnetic switching in a single-ion magnet from an entatic state,2017,https://pubs.rsc.org/en/content/articlepdf/2017/sc/c6sc05188j,openalex,extracted_partial,papers/mined/W2588800132.pdf,text/W2588800132.txt,2026-07-24T14:15:46Z
W4226087386,10.1039/d2qi00275b,Large easy-axis magnetic anisotropy in a series of trigonal prismatic mononuclear cobalt( <scp>ii</scp> ) complexes with zero-field hidden single-molecule magnet behaviour: the important role of the distortion of the coordination sphere and intermolecular interactions in the slow relaxation,2022,https://pubs.rsc.org/en/content/articlepdf/2022/qi/d2qi00275b,openalex,extracted_partial,papers/mined/W4226087386.pdf,text/W4226087386.txt,2026-07-24T14:15:47Z
W4383497692,10.1002/anie.202306970,Luminescent Single‐Molecule Magnets as Dual Magneto‐Optical Molecular Thermometers,2023,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202306970,openalex,not_usable,papers/mined/W4383497692.pdf,text/W4383497692.txt,2026-07-31T17:53:45Z
W4383533113,10.1002/ejic.202300336,Get under the Umbrella: A Comprehensive Gateway for Researchers on Lanthanide‐Based Single‐Molecule Magnets,2023,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ejic.202300336,openalex,not_usable,papers/mined/W4383533113.pdf,text/W4383533113.txt,2026-07-31T13:19:38Z
W2419640309,10.1038/srep10761,Suppressing of slow magnetic relaxation in tetracoordinate Co(II) field-induced single-molecule magnet in hybrid material with ferromagnetic barium ferrite,2015,https://www.nature.com/articles/srep10761.pdf,openalex,extracted,papers/mined/W2419640309.pdf,text/W2419640309.txt,2026-07-24T14:15:44Z
W2900315202,10.1039/c8sc04384a,Rare “Janus”-faced single-molecule magnet exhibiting intramolecular ferromagnetic interactions,2018,https://pubs.rsc.org/en/content/articlepdf/2019/sc/c8sc04384a,openalex,extracted_partial,papers/mined/W2900315202.pdf,text/W2900315202.txt,2026-07-24T14:15:47Z
W2780841626,10.1039/c7dt04256f,Effect of linear and non-linear pseudohalides on the structural and magnetic properties of Co( <scp>ii</scp> ) hexacoordinate single-molecule magnets,2017,https://pubs.rsc.org/en/content/articlepdf/2018/dt/c7dt04256f,openalex,extracted,papers/mined/W2780841626.pdf,text/W2780841626.txt,2026-07-24T14:15:44Z
W3138622994,10.1002/anie.202103596,Rotaxane Co <sup>II</sup> Complexes as Field‐Induced Single‐Ion Magnets,2021,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202103596,openalex,extracted_partial,papers/mined/W3138622994.pdf,text/W3138622994.txt,2026-07-31T03:47:41Z
W2913961631,10.1039/c9cp00105k,Benchmarking quantum chemistry methods for spin-state energetics of iron complexes against quantitative experimental data,2019,https://ruj.uj.edu.pl/xmlui/handle/item/72074,openalex,extracted_partial,papers/mined/W2913961631.pdf,text/W2913961631.txt,2026-07-31T03:52:17Z
W2795857061,10.1021/acs.jctc.8b00057,Toward Highly Accurate Spin State Energetics in First-Row Transition Metal Complexes: A Combined CASPT2/CC Approach,2018,https://lirias.kuleuven.be/bitstream/123456789/625109/2/main.pdf,supplied-full-text,not_usable,,,2026-08-11T14:14:17Z
