Title,Author,Year,Citation count,Open access,DOI
"Spectroscopic, Magnetic, and Computational Investigations on a Series of Rhenium(III) Cyclopentadienide β-diketiminate Halide and Pseudohalide Complexes",Erik T. Ouellette|Jorge Ivan Amaro Estrada|Daniel J. Lussier|Khetpakorn Chakarawet|Trevor D. Lohrey|Laurent Maron|Robert G. Bergman|John Arnold,2021,8,Open Access,https://doi.org/10.1021/acs.organomet.1c00516
Ab Initio Molecular Cavity Quantum Electrodynamics Simulations Using Machine Learning Models,Deping Hu|Pengfei Huo,2023,3,Open Access,https://doi.org/10.26434/chemrxiv-2023-f2fm3
<i>Ab initio</i> theoretical studies of potential energy surfaces in the photodissociation of the vinyl radical. I. Ã state dissociation,Peng Zhang|Stephan Irle|Keiji Morokuma|Gregory S. Tschumper,2003,9,Open Access,https://doi.org/10.1063/1.1604378
"Electronic Transitions in Different Redox States of Trinuclear 5,6,11,12,17,18‐Hexaazatrinaphthylene‐Bridged Titanium Complexes: Spectroelectrochemistry and Quantum Chemistry",Aleksandra Markovic|Luca Gerhards|Pia Sander|Carsten Dosche|Thorsten Klüner|Rüdiger Beckhaus|Günther Wittstock,2020,7,Open Access,https://doi.org/10.1002/cphc.202000547
Correlating Valence and 2p3d RIXS Spectroscopies: A Ligand-Field Study of Spin-Crossover Iron(II),Casey Van Stappen|Benjamin E. Van Kuiken|Max Mörtel|Kari Ruotsalainen|Dimitrios Maganas|Marat M. Khusniyarov|Serena DeBeer,2024,9,Open Access,https://doi.org/10.1021/acs.inorgchem.4c00435
Static and Dynamic Magnetic Properties of a Co(II)‐Complex with N<sub>2</sub>O<sub>2</sub> Donor Set – A Theoretical and Experimental Study,Sunil Kumar|Selvakumar Arumugam|Björn Schwarz|Helmut Ehrenberg|Kartik Chandra Mondal,2023,5,Open Access,https://doi.org/10.1002/ejic.202200774
The Role of Methyl Substitution in Spin Crossover of Fe(III) Complexes with Pentadentate Schiff Base Ligands,Ivan Němec|Radovan Herchel,2025,4,Open Access,https://doi.org/10.3390/inorganics13020057
A self-consistent field approach for the variational quantum eigensolver: orbital optimization goes adaptive,Aaron Fitzpatrick|Anton Nykänen|N. Walter Talarico|Alessandro Lunghi|Sabrina Maniscalco|Guillermo García-Pérez|Stefan Knecht,2022,8,Open Access,https://doi.org/10.48550/arxiv.2212.11405
"Hourglass-Shaped Homo- and Heteronuclear Nonanuclear Lanthanide Clusters: Structures, Magnetism, Photoluminescence, and Theoretical Analysis",Priya Pandey|Deepanshu Chauhan|Mrinalini G. Walawalkar|Sandeep K. Gupta|Franc Meyer|Gopalan Rajaraman|Ramaswamy Murugavel,2024,11,Open Access,https://doi.org/10.1021/acs.inorgchem.4c00332
Electronic g Tensors in U<sup>V</sup> Complexes–A Computational Study,Helen M. Moylan|Joseph J. W. McDouall,2017,5,Open Access,https://doi.org/10.1002/chem.201701058
Characterizing electronic states and spectra in transition metal-rare gas diatomic cations: The cases of VAr+ and VKr+,João Gabriel Farias Romeu|Gabriel F. de Melo|Fernando R. Ornellas,2021,4,Open Access,https://doi.org/10.1016/j.jqsrt.2021.107959
"Electronic states and spectroscopic parameters of the iodocarbyne cation, CI+",Gabriel F. de Melo|Antonio Ricardo Belinassi|Maiara Oliveira Passos|Fernando R. Ornellas|Tiago Vinicius Alves,2021,3,Open Access,https://doi.org/10.1016/j.cplett.2021.138514
Chemical Bond Overlap Descriptors From Multiconfiguration Wavefunctions,Carlos V. Santos‐Jr|Elfi Kraka|Renaldo T. Moura,2024,5,Open Access,https://doi.org/10.1002/jcc.27534
Low-Coordinate Dinuclear Dysprosium(III) Single Molecule Magnets Utilizing LiCl as Bridging Moieties and Tris(amido)amine as Blocking Ligands,Maria Brzozowska|Gabriela Handzlik|Mikołaj Żychowicz|Dawid Pinkowicz,2021,6,Open Access,https://doi.org/10.3390/magnetochemistry7090125
Spectroscopic parameters and molecular constants of CSe(X1Σ+) radical,Sun Jin-Feng|Zhu Zun|Liu Hui|Shi De-Heng,2011,5,Open Access,https://doi.org/10.7498/aps.60.063101
Local Excitations of a Charged Nitrogen Vacancy in Diamond with Multireference Density Matrix Embedding Theory,Soumi Haldar|Abhishek Mitra|Matthew R. Hermes|Laura Gagliardi,2023,4,Open Access,https://doi.org/10.26434/chemrxiv-2023-sjmtl
Magneto-Structural Analysis of Hydroxido-Bridged CuII2 Complexes: Density Functional Theory and Other Treatments,D. Goswami|Shanti G. Patra|Debashis Ray,2023,5,Open Access,https://doi.org/10.3390/magnetochemistry9060154
Theoretical S<sub>1</sub> ← S<sub>0</sub> Absorption Energies of the Anionic Forms of Oxyluciferin by Variational Monte Carlo and Many-Body Green’s Function Theory,Emanuele Coccia|Daniele Varsano|Leonardo Guidoni,2017,10,Open Access,https://doi.org/10.1021/acs.jctc.7b00505
A comprehensive mechanistic investigation of sustainable carbene N–H insertion catalyzed by engineered His-ligated heme proteins,Rahul L. Khade|Ronald D. Adukure|Xinyi Zhao|Carolyn Wang|Rudi Fasan|Yong Zhang,2025,2,Open Access,https://doi.org/10.1039/d4cy00999a
p-Phenylene bridge induced dual twisting and metameric impacts on molecular structure and dipole Moments: A computational study on pyridinium phenolate mesomeric betaines using linear response theory,Sanyasi Sitha,2024,1,Open Access,https://doi.org/10.1016/j.comptc.2024.114615
Quantum Equation of Motion with Orbital Optimization for Computing Molecular Properties in Near-Term Quantum Computing,Phillip W. K. Jensen|Erik Rosendahl Kjellgren|Peter Reinholdt|Karl Michael Ziems|Sonia Coriani|Jacob Kongsted|Stephan P. A. Sauer,2023,1,Open Access,https://doi.org/10.48550/arxiv.2312.12386
Extended Active Space Ab Initio Ligand Field Theory: Applications to Transition-Metal Ions,Shashank V. Rao|Dimitrios Maganas|Kantharuban Sivalingam|Mihail Atanasov|Frank Neese,2024,13,Open Access,https://doi.org/10.1021/acs.inorgchem.4c03893
"Alkoxy-Bridged Dicopper(II) Cores Meet Tetracyanonickelate Linkers: Structural, Magnetic, and Theoretical Investigation of Cu/Ni Coordination Polymers",Inês F. M. Costa|Chris H. J. Franco|Dmytro S. Nesterov|Vânia André|Laura C. J. Pereira|Alexander M. Kirillov,2024,8,Open Access,https://doi.org/10.1021/acs.jpcc.3c08112
Ab initio calculations on spectroscopic and transition properties of NaHe including spin-orbit coupling,Di Liu|Yun Yang|Tong Wang|Mingbo Yu|Dawei Zhang|Bing Yan,2024,6,Open Access,https://doi.org/10.1016/j.jqsrt.2024.108924
"Quantitative Account of the Bonding Properties of a Rubredoxin Model Complex [Fe(SCH<sub>3</sub>)<sub>4</sub>]<sup><i>q</i></sup>, <i>q</i> = −2, −1, +2, +3",Demeter Tzeli|Simone Raugei|Sotiris S. Xantheas,2021,9,Open Access,https://doi.org/10.1021/acs.jctc.1c00485
ExoMol line lists – LIII: empirical rovibronic spectra of yttrium oxide,S. N. Yurchenko|Ryan P. Brady|Jonathan Tennyson|Alexander N. Smirnov|Oleg A. Vasilyev|В. Г. Соломоник,2023,9,Open Access,https://doi.org/10.1093/mnras/stad3225
A theoretical study of the electronic spectroscopy of the SiF3 radical,Frederick R. Manby|Richard P. Tuckett|Peter J. Knowles,2001,3,Open Access,https://doi.org/10.1016/s0009-2614(01)00633-9
Toward a Single-Valued DMBE Potential Energy Surface for CHNO(<sup>3</sup>A). 1. Diatomic Fragments,P. Jimeno|J.C. Rayez|Paulo E. Abreu|A. J. C. Varandas,1997,2,Open Access,https://doi.org/10.1021/jp9707201
A Dynamically Weighted Constrained Complete Active Space Ansatz for Constructing Multiple Potential Energy Surfaces Within the Anderson-Holstein Model,Junhan Chen|Joseph E. Subotnik,2023,2,Open Access,https://doi.org/10.26434/chemrxiv-2023-n3lh0
Oxygenation of the phenylhalocarbenes. Are they spin-allowed or spin-forbidden reactions?,Al Mokhtar Lamsabhi|Inés Corral|Patricia Pérez|Orlando Tapia|Manuel Yáñez,2011,4,Open Access,https://doi.org/10.1007/s00894-011-1283-1
<i>Ab initio</i> study of the mechanism of singlet‐dioxygen addition to hydroxyaromatic compounds: Negative evidence for the involvement of peroxa and endoperoxide intermediates,Maciej Bobrowski|Adam Liwo|Stanisław Ołdziej|Danuta Jeziorek|Tadeusz Ossowski,2002,2,Open Access,https://doi.org/10.1002/jcc.10102
Multi-reference ab initio calculations of Hg spectral data and analysis of magic and zero-magic wavelengths,A. Gogyan|Paweł Tecmer|M. Zawada,2021,3,Open Access,https://doi.org/10.1364/oe.416106
A new class of Dy <sup>III</sup> -SIMs associated with a guanidine-based ligand,Basharat Ali|Xiaolei Li|Frédéric Gendron|Boris Le Guennic|Jinkui Tang,2021,8,Open Access,https://doi.org/10.1039/d1dt00260k
Investigating Metal–Metal Bond Polarization in a Heteroleptic Tris-Ylide Diiron System,Ariana Z. Spentzos|Sam R. May|Alex M. Confer|Michael R. Gau|Patrick J. Carroll|David P. Goldberg|Neil C. Tomson,2023,5,Open Access,https://doi.org/10.1021/acs.inorgchem.3c01068
Theoretical Study on the Optoelectronic Properties of Merocyanine-Dyes,Ritu Tomar|Leonardo Bernasconi|Daniele Fazzi|Thomas Bredow,2023,6,Open Access,https://doi.org/10.1021/acs.jpca.3c04226
"Computational Investigation on ESIPT-driven Luminescence of Imidazo[1,2-a]pyridine Derivatives Regulated by Inter/Intramolecular Hydrogen bonding",Yasuhiro Shigemitsu|Tatsuya Muramatsu|Toshiki Mutai,2021,3,Open Access,https://doi.org/10.1016/j.jphotochem.2021.113140
Localized and delocalized states of a diamine cation: A critical test of wave function methods,Marta Gałyńska|Vilhjálmur Ásgeirsson|Hannes Jónsson|Ragnar Björnsson,2020,1,Open Access,https://doi.org/10.48550/arxiv.2007.06125
A Heterogeneous CPU + GPU Algorithm for Variational Two-Electron Reduced-Density Matrix Driven Complete Active Space Self-Consistent Field Theory,J. Wayne Mullinax|Elvis Maradzike|Lauren N. Koulias|Mohammad Mostafanejad|Evgeny Epifanovsky|Gergely Gidofalvi|A. Eugene DePrince,2019,1,Open Access,https://doi.org/10.26434/chemrxiv.9108527.v1
Gradients not needed: ML-driven propagation of nonadiabatic molecular dynamics without reference gradients,Mikołaj Martyka|Joanna Jankowska|Hans Lischka|Pavlo O. Dral,2026,1,Open Access,https://doi.org/10.1039/d5sc09557c
"Spectral and quantum chemical analysis of ethyl 4-[3-(adamantan-1-yl)-4-phenyl-5-sulfanylidene-4,5-dihydro-1H-1,2,4-triazole-1-yl]methylpiperazine-1-carboxylate",Hanan Al-Ghulikah|Darya Meniailava|Ulada Vysotskaya|А. С. Мацукович|Ali A. El‐Emam|Maksim Shundalau,2019,5,Open Access,https://doi.org/10.1142/s0219633619500299
On Entangled Singlet Pure Diradicals,Georges Trinquier|Grégoire David|Elohan Veillon|Jean‐Paul Malrieu,2024,5,Open Access,https://doi.org/10.1021/acs.jpca.4c01328
Elucidation of the exchange interaction in photoexcited three-spin systems – a second-order perturbational approach,Michael Franz|Frank Neese|Sabine Richert,2024,5,Open Access,https://doi.org/10.1039/d4cp03402c
Development of Algorithms for the Direct Multi-Configuration Self- Consistent Field (MCSCF) Method,Shaopeng Li,2011,1,Open Access,https://doi.org/10.25560/6945
Photolytic splitting of homodimeric quinone-derived oxetanes studied by ultrafast transient absorption spectroscopy and quantum chemistry,Alejandro Blasco-Brusola|Lorena Tamarit|Miriam Navarrete‐Miguel|Daniel Roca‐Sanjuán|Miguel A. Miranda|Ignacio Vayá,2024,2,Open Access,https://doi.org/10.1039/d4cp00830h
Quantum hardware calculations of the activation and dissociation of nitrogen on iron clusters and surfaces,Georgia Christopoulou|Cono Di Paola|Floris Elzinga|A. Jallat|David Muñoz Ramo|Michał Krompiec,2024,2,Open Access,https://doi.org/10.1039/d3cp05167f
"Hyper Open-Shell Excited Spin States of Transition-Metal Compounds: FeF<sub>2</sub>, FeF<sub>2</sub>···Ethane, and FeF<sub>2</sub>···Ethylene",Pragya Verma|Zoltán Varga|Donald G. Truhlar,2018,13,Open Access,https://doi.org/10.1021/acs.jpca.7b12652
Origin of Ferromagnetic Exchange Coupling in Donor–Acceptor Biradical Analogues of Charge-Separated Excited States,Ju Chen|Jing Yang|Munendra Yadav|David A. Shultz|Martin L. Kirk,2023,3,Open Access,https://doi.org/10.1021/acs.inorgchem.2c02903
Resolving the Quadruple Bonding Conundrum in C2 Using Insights Derived from Excited State Potential Energy Surfaces: A Molecular Orbital Perspective,Ishita Bhattacharjee|Debashree Ghosh|Ankan Paul,2019,4,Open Access,https://doi.org/10.26434/chemrxiv.11446224.v1
Tuning the Magnetic Properties of Diamagnetic Di-Blatter’s Zwitterion to Antiferro- and Ferromagnetic Diradical,Rishu Khurana|Ashima Bajaj|Md. Ehesan Ali,2021,1,Open Access,https://doi.org/10.26434/chemrxiv.14420255.v1
"A Combined Experimental and Theoretical Approach to the Photogeneration of 5,6-Dihydropyrimidin-5-yl Radicals in Nonaqueous Media",Isabel Aparici‐Espert|Antonio Francés‐Monerris|Gemma M. Rodríguez‐Muñiz|Daniel Roca‐Sanjuán|Virginie Lhiaubet‐Vallet|Miguel A. Miranda,2016,4,Open Access,https://doi.org/10.1021/acs.joc.6b00314
Theoretical electronic structure with spin–orbit coupling effect of the molecules SrAt and BaAt for laser cooling studies,Amal Madi|Nayla El‐Kork|Israa Zeid|Mahmoud Korek,2024,3,Open Access,https://doi.org/10.1038/s41598-024-53564-5
A real-time extension of density matrix embedding theory for\n non-equilibrium electron dynamics,Joshua S. Kretchmer|Garnet Kin‐Lic Chan,2016,2,Open Access,https://doi.org/10.48550/arxiv.1609.07678
"Surface Stabilization to Enhance Single Molecule Toroidal Behavior in {Dy <sub>3</sub> } Molecules: the Impact of Au(111), MgO, and Graphene Surfaces",Deepanshu Chauhan|Rupesh Kumar Tiwari|Gopalan Rajaraman,2025,6,Open Access,https://doi.org/10.1002/smll.202412283
Electronic Structure with Rovibrationl and Dipole Moment Study of the NiO Molecule,Khalil Badreddine|Nayla El‐Kork|Mahmoud Korek,2012,3,Open Access,https://doi.org/10.4236/jmp.2012.38110
Quantifying magnetic anisotropy using X-ray and neutron diffraction,Emil Andreasen Klahn|Emil Damgaard‐Møller|Lennard Krause|Iurii Kibalin|Arsen Gukasov|Shalini Tripathi|Abinash Swain|Maheswaran Shanmugam|Jacob Overgaard,2021,5,Open Access,https://doi.org/10.1107/s2052252521008290
“On-The-Fly” Non-Adiabatic Dynamics Simulations on Photoinduced Ring-Closing Reaction of a Nucleoside-Based Diarylethene Photoswitch,Donghui Xu|Laicai Li|Xiang‐Yang Liu|Ganglong Cui,2021,8,Open Access,https://doi.org/10.3390/molecules26092724
iCISCF: An Iterative Configuration Interaction-based Multiconfigurational Self-consistent Field Theory for Large Active Spaces,Yang Guo|Ning Zhang|Yibo Lei|Wenjian Liu,2021,1,Open Access,https://doi.org/10.48550/arxiv.2106.10223
The Influence of Multiple Fluorination on the Ring Opening of [2.2.2]Propellane,Ivana Antol|Mirjana Eckert‐Maksić,2017,1,Open Access,https://doi.org/10.5562/cca3172
Photochemical Nitration by Tetranitromethane. Part XL. Regiochemistry of Trinitromethyl Attachment in the Photolysis of Benzofuran with Tetranitromethane.,Craig P. Butts|Lennart Eberson|Remedios Gonzáles-Luque|Chris M. Hartshorn|Michael P. Hartshorn|Manuela Merchán|Ward T. Robinson|Björn O. Roos|Claire Vallance|Bryan R. Wood,1997,9,Open Access,https://doi.org/10.3891/acta.chem.scand.51-0984
Hole-Hole Tamm-Dancoff-Approximated Density Functional Theory: A Highly Efficient Electronic Structure Method Incorporating Dynamic and Static Correlation,Christoph Bannwarth|Jimmy K. Yu|Edward G. Hohenstein|Todd J. Martı́nez,2020,8,Open Access,https://doi.org/10.26434/chemrxiv.11828256.v2
"Theoretical characterization of C7, C7−, and C7+",Muneerah Mogren Al‐Mogren|M. L. Senent|M. Hochlaf,2013,6,Open Access,https://doi.org/10.1063/1.4817199
"Exploring the electronic states of the hydroxyl dication OH <sup>2+</sup> : thermodynamic (meta)stability, bound-free emission spectra, and charge transfer processes",Gabriel F. de Melo|Klaus Franzreb|Fernando R. Ornellas,2021,7,Open Access,https://doi.org/10.1039/d1cp01695d
Modelling Photoionisation in Isocytosine: Potential Formation of Longer‐Lived Excited State Cations in its Keto Form,Javier Segarra‐Martí|Michael J. Bearpark,2021,5,Open Access,https://doi.org/10.1002/cphc.202100402
Automation of Active Space Selection for Multireference Methods via Machine Learning on Chemical Bond Dissociation,WooSeok Jeong|Samuel J. Stoneburner|Daniel King|Ruye Li|Andrew Walker|Roland Lindh|Laura Gagliardi,2019,2,Open Access,https://doi.org/10.26434/chemrxiv.11369841
"Solvatochromic shift of the π → π* transition in all‐trans, cis‐13, cis‐11, cis‐9, and cis‐7 retinal isomers induced by water and methanol",Alejandro López‐Castillo|Antonio Carlos Borin,2010,4,Open Access,https://doi.org/10.1002/qua.22622
Auxiliary Atomic Relay Center Facilitates Enhanced Magnetic Couplings in Blatter’s Radical,Ashima Bajaj|Rishu Khurana|Md. Ehesan Ali,2021,4,Open Access,https://doi.org/10.26434/chemrxiv.13513881.v1
The diatomic dication SiC2+ in the gas phase,Reinaldo Pis Diez|J. A. Alonso,2015,3,Open Access,https://doi.org/10.1016/j.chemphys.2015.04.007
An efficient general methodology to explore the high-temperature frontier in f-block molecular nanomagnets,Luis Escalera‐Moreno|José J. Baldoví|E. Coronadoa,2019,2,Open Access,
"Bicyclo[1.1.0]tetragermane‐2,4‐diide Diradicaloid",Falk Ebeler|Yury V. Vishnevskiy|Jan‐Hendrik Lamm|Beate Neumann|Hans‐Georg Stammler|Rajendra S. Ghadwal,2025,4,Open Access,https://doi.org/10.1002/anie.202513772
A multimass velocity-map and covariance-map imaging study of the dissociative electron ionisation dynamics of carbonyl sulphide (OCS),Derek Lomas|David Heathcote|Alexandre Miguel De Matos Loja|Dennis Milešević|Patrick A. Robertson|Martin J. Paterson|Claire Vallance,2024,3,Open Access,https://doi.org/10.1088/1361-6455/ad9a2f
Structural Causes of Singlet/triplet Preferences of Norrish Type II Reactions in Carbonyls,Keiran Rowell|Scott H. Kable|Meredith J. T. Jordan,2020,4,Open Access,https://doi.org/10.26434/chemrxiv.12941702.v1
"The circular dichroism (CD) and absorption studies of 1,4,5,8-naphthalene tetracarboxydiimide dimer in terms of vibronic coupling theory",Mariusz Sterzel|Mariusz Pilch|M. Pawlikowski|Jacek Gawroński,2003,3,Open Access,https://doi.org/10.1016/s0301-0104(03)00229-5
"The reaction of N2O with phenylium ions C6(H,D)5+: An integrated experimental and theoretical mechanistic study",Anna Giordana|Giovanni Ghigo|Glauco Tonachini|Daniela Ascenzi|Paolo Tosi|Graziano Guella,2009,9,Open Access,https://doi.org/10.1063/1.3148366
Isomerization dynamics of a novel <i>cis/trans</i>‐only merocyanine,Nadine Blaise|James A. Green|Carlos Benitez‐Martin|Christoph Kaiser|Markus Braun|Jonas M. Schaible|Joakim Andréasson|Irène Burghardt|Josef Wachtveitl,2024,4,Open Access,https://doi.org/10.1002/cptc.202300327
